id,cid,pokemon_species_id,form,name,name_ko,is_independent,hp,attack,defense,special_attack,special_defense,speed,total,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,height,weight,base_experience,capture_rate,effort_hp,effort_atk,effort_def,effort_spa,effort_spd,effort_spe,is_battle_only,is_mega,is_gmax,is_region_form,sprite_url
91,91000,91,0,,,1,50,95,180,85,45,70,525,10,14,75,92,142,15,1325,184,60,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0091_00_Cloyster.png
92,92000,92,0,,,1,30,35,30,100,35,80,310,7,3,26,,,13,1,62,190,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0092_00_Gastly.png
93,93000,93,0,,,1,45,50,45,115,55,95,405,7,3,26,,,16,1,142,90,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0093_00_Haunter.png
94,94000,94,0,,,1,60,65,60,130,75,110,500,7,3,130,,,15,405,225,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0094_00_Gengar.png
10038,94001,94,1,Mega,메가진화,0,60,65,80,170,95,130,600,7,3,23,,,14,405,270,45,0,0,0,3,0,0,1,1,0,0,/static/pokemon_forms/0094_01_Gengar.png
10202,94002,94,2,Gigantamax,거다이맥스,0,60,65,60,130,75,110,500,7,3,130,,,200,10000,225,45,0,0,0,3,0,0,1,0,1,0,/static/pokemon_forms/0094_02_Gengar.png
95,95000,95,0,,,1,35,45,160,30,45,70,385,5,4,69,5,133,88,2100,77,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0095_00_Onix.png
96,96000,96,0,,,1,60,48,45,43,90,42,328,13,,15,108,39,10,324,66,190,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0096_00_Drowzee.png
97,97000,97,0,,,1,85,73,70,73,115,67,483,13,,15,108,39,16,756,169,75,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0097_00_Hypno.png
98,98000,98,0,,,1,30,105,90,25,25,50,325,10,,52,75,125,4,65,65,225,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0098_00_Krabby.png
99,99000,99,0,,,1,55,130,115,50,50,75,475,10,,52,75,125,13,600,166,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0099_00_Kingler.png
10203,99001,99,1,Gigantamax,거다이맥스,0,55,130,115,50,50,75,475,10,,52,75,125,190,10000,166,60,0,2,0,0,0,0,1,0,1,0,/static/pokemon_forms/0099_01_Kingler.png
100,100000,100,0,,,1,40,30,50,55,55,100,330,12,,43,9,106,5,104,66,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0100_00_Voltorb.png
10231,100001,100,1,Hisuian,히스이의 모습,1,40,30,50,55,55,100,330,12,11,43,9,106,5,130,66,190,0,0,0,0,0,1,0,0,0,1,/static/pokemon_forms/0100_01_Voltorb.png
101,101000,101,0,,,1,60,50,70,80,80,150,490,12,,43,9,106,12,666,172,60,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0101_00_Electrode.png
10232,101001,101,1,Hisuian,히스이의 모습,1,60,50,70,80,80,150,490,12,11,43,9,106,12,710,172,60,0,0,0,0,0,2,0,0,0,1,/static/pokemon_forms/0101_01_Electrode.png
102,102000,102,0,,,1,60,40,80,60,45,40,325,11,13,34,,139,4,25,65,90,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0102_00_Exeggcute.png
103,103000,103,0,,,1,95,95,85,125,75,55,530,11,13,34,,139,20,1200,186,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0103_00_Exeggutor.png
10114,103001,103,1,Alolan,알로라의 모습,1,95,105,85,125,75,45,530,11,15,119,,139,109,4156,186,45,0,0,0,2,0,0,0,0,0,1,/static/pokemon_forms/0103_01_Exeggutor.png
104,104000,104,0,,,1,50,50,95,40,50,35,320,4,,69,31,4,4,65,64,190,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0104_00_Cubone.png
105,105000,105,0,,,1,60,80,110,50,80,45,425,4,,69,31,4,10,450,149,75,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0105_00_Marowak.png
10115,105001,105,1,Alolan,알로라의 모습,1,60,80,110,50,80,45,425,9,7,130,31,69,10,340,149,75,0,0,2,0,0,0,0,0,0,1,/static/pokemon_forms/0105_01_Marowak.png
10149,105002,105,2,Totem Pokémon,"주인 포켓몬, 알로라의 모습",0,60,80,110,50,80,45,425,9,7,130,31,69,17,980,149,75,0,0,2,0,0,0,0,0,0,1,/static/pokemon_forms/0105_02_Marowak.png
106,106000,106,0,,,1,50,120,53,35,110,87,455,1,,7,120,84,15,498,159,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0106_00_Hitmonlee.png
107,107000,107,0,,,1,50,105,79,35,110,76,455,1,,51,89,39,14,502,159,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0107_00_Hitmonchan.png
108,108000,108,0,,,1,90,55,75,60,75,30,385,0,,20,12,13,12,655,77,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0108_00_Lickitung.png
109,109000,109,0,,,1,40,65,95,60,45,35,340,3,,26,256,1,6,10,68,190,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0109_00_Koffing.png
110,110000,110,0,,,1,65,90,120,85,70,60,490,3,,26,256,1,12,95,172,60,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0110_00_Weezing.png
10167,110001,110,1,Galarian,가라르의 모습,1,65,90,120,85,70,60,490,3,17,26,256,228,30,160,172,60,0,0,2,0,0,0,0,0,0,1,/static/pokemon_forms/0110_01_Weezing.png
111,111000,111,0,,,1,80,85,95,30,30,25,345,4,5,31,69,120,10,1150,69,120,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0111_00_Rhyhorn.png
112,112000,112,0,,,1,105,130,120,45,45,40,485,4,5,31,69,120,19,1200,170,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0112_00_Rhydon.png
113,113000,113,0,,,1,250,5,5,35,105,50,450,0,,30,32,131,11,346,395,30,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0113_00_Chansey.png
114,114000,114,0,,,1,65,55,115,100,40,60,435,11,,34,102,144,10,350,87,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0114_00_Tangela.png
115,115000,115,0,,,1,105,95,80,40,80,90,490,0,,48,113,39,22,800,172,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0115_00_Kangaskhan.png
10039,115001,115,1,Mega,메가진화,0,105,125,100,60,100,100,590,0,,185,,,22,1000,207,45,2,0,0,0,0,0,1,1,0,0,/static/pokemon_forms/0115_01_Kangaskhan.png
116,116000,116,0,,,1,30,40,70,70,25,60,295,10,,33,97,6,4,80,59,225,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0116_00_Horsea.png
117,117000,117,0,,,1,55,65,95,95,45,85,440,10,,38,97,6,12,250,154,75,0,0,1,1,0,0,0,0,,,/static/pokemon_forms/0117_00_Seadra.png
118,118000,118,0,,,1,45,67,60,35,50,63,320,10,,33,41,31,6,150,64,225,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0118_00_Goldeen.png
119,119000,119,0,,,1,80,92,65,65,80,68,450,10,,33,41,31,13,390,158,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0119_00_Seaking.png
120,120000,120,0,,,1,30,45,55,70,55,85,340,10,,35,30,148,8,345,68,225,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0120_00_Staryu.png
121,121000,121,0,,,1,60,75,85,100,85,115,520,10,13,35,30,148,11,800,182,60,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0121_00_Starmie.png
10280,121001,121,1,Mega,메가진화,0,60,140,105,130,105,120,660,10,13,,,,23,800,182,60,0,0,0,0,0,2,1,1,0,0,/static/pokemon_forms/0121_01_Starmie.png
122,122000,122,0,,,1,40,45,65,100,120,90,460,13,17,43,111,101,13,545,161,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0122_00_Mr._Mime.png
10168,122001,122,1,Galarian,가라르의 모습,1,50,65,65,90,90,100,460,14,13,72,251,115,14,568,161,45,0,0,0,0,0,2,0,0,0,1,/static/pokemon_forms/0122_01_Mr._Mime.png
123,123000,123,0,,,1,70,110,80,55,80,105,500,6,2,68,101,80,15,560,100,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0123_00_Scyther.png
124,124000,124,0,,,1,65,50,35,115,95,95,455,14,13,12,108,87,14,406,159,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0124_00_Jynx.png
125,125000,125,0,,,1,65,83,57,95,85,105,490,12,,9,,72,11,300,172,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0125_00_Electabuzz.png
126,126000,126,0,,,1,65,95,57,100,85,93,495,9,,49,,72,13,445,173,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0126_00_Magmar.png
127,127000,127,0,,,1,65,125,100,55,70,85,500,6,,52,104,153,15,550,175,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0127_00_Pinsir.png
10040,127001,127,1,Mega,메가진화,0,65,155,120,65,90,105,600,6,2,184,,,17,590,210,45,0,2,0,0,0,0,1,1,0,0,/static/pokemon_forms/0127_01_Pinsir.png
128,128000,128,0,,,1,75,100,95,40,70,110,490,0,,22,83,125,14,884,172,45,0,1,0,0,0,1,0,0,,,/static/pokemon_forms/0128_00_Tauros.png
10250,128001,128,1,"Paldean, Combat","팔데아의 모습, 컴뱃종",1,75,110,105,30,70,100,490,1,,22,83,291,14,1150,172,45,0,2,0,0,0,0,0,0,0,1,/static/pokemon_forms/0128_01_Tauros.png
10251,128002,128,2,"Paldean, Blaze","팔데아의 모습, 블레이즈종",1,75,110,105,30,70,100,490,1,9,22,83,291,14,850,172,45,0,2,0,0,0,0,0,0,0,1,/static/pokemon_forms/0128_02_Tauros.png
10252,128003,128,3,"Paldean, Aqua","팔데아의 모습, 워터종",1,75,110,105,30,70,100,490,1,10,22,83,291,14,1100,172,45,0,2,0,0,0,0,0,0,0,1,/static/pokemon_forms/0128_03_Tauros.png
129,129000,129,0,,,1,20,10,55,15,20,80,200,10,,33,,155,9,100,40,255,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0129_00_Magikarp.png
130,130000,130,0,,,1,95,125,79,60,100,81,540,10,2,22,,153,65,2350,189,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0130_00_Gyarados.png
10041,130001,130,1,Mega,메가진화,0,95,155,109,70,130,81,640,10,16,104,,,65,3050,224,45,0,2,0,0,0,0,1,1,0,0,/static/pokemon_forms/0130_01_Gyarados.png
131,131000,131,0,,,1,130,85,80,85,95,60,535,10,14,11,75,93,25,2200,187,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0131_00_Lapras.png
10204,131001,131,1,Gigantamax,거다이맥스,0,130,85,80,85,95,60,535,10,14,11,75,93,240,10000,187,45,2,0,0,0,0,0,1,0,1,0,/static/pokemon_forms/0131_01_Lapras.png
132,132000,132,0,,,1,48,48,48,48,48,48,288,0,,7,,150,3,40,101,35,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0132_00_Ditto.png
133,133000,133,0,,,1,55,55,50,45,65,55,325,0,,50,91,107,3,65,65,45,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0133_00_Eevee.png
10159,133001,133,1,Starter Eevee,파트너 이브이,0,65,75,70,65,85,75,435,0,,50,91,107,3,65,87,45,0,0,0,0,1,0,0,0,0,0,/static/pokemon_forms/0133_01_Eevee.png
10205,133002,133,2,Gigantamax,거다이맥스,0,55,55,50,45,65,55,325,0,,50,91,107,180,10000,65,45,0,0,0,0,1,0,1,0,1,0,/static/pokemon_forms/0133_02_Eevee.png
134,134000,134,0,,,1,130,65,60,110,95,65,525,10,,11,,93,10,290,184,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0134_00_Vaporeon.png
135,135000,135,0,,,1,65,65,60,110,95,130,525,12,,10,,95,8,245,184,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0135_00_Jolteon.png
136,136000,136,0,,,1,65,130,60,95,110,65,525,9,,18,,62,9,250,184,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0136_00_Flareon.png
137,137000,137,0,,,1,65,60,70,85,75,40,395,0,,36,88,148,8,365,79,45,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0137_00_Porygon.png
138,138000,138,0,,,1,35,40,100,90,55,35,355,5,10,33,75,133,4,75,71,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0138_00_Omanyte.png
139,139000,139,0,,,1,70,60,125,115,70,55,495,5,10,33,75,133,10,350,173,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0139_00_Omastar.png
140,140000,140,0,,,1,30,80,90,55,45,55,355,5,10,33,4,133,5,115,71,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0140_00_Kabuto.png
141,141000,141,0,,,1,60,115,105,65,70,80,495,5,10,33,4,133,13,405,173,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0141_00_Kabutops.png
142,142000,142,0,,,1,80,105,65,60,75,130,515,5,2,69,46,127,18,590,180,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0142_00_Aerodactyl.png
10042,142001,142,1,Mega,메가진화,0,80,135,85,70,95,150,615,5,2,181,,,21,790,215,45,0,0,0,0,0,2,1,1,0,0,/static/pokemon_forms/0142_01_Aerodactyl.png
143,143000,143,0,,,1,160,110,65,65,110,30,540,0,,17,47,82,21,4600,189,25,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0143_00_Snorlax.png
10206,143001,143,1,Gigantamax,거다이맥스,0,160,110,65,65,110,30,540,0,,17,47,82,350,10000,189,25,2,0,0,0,0,0,1,0,1,0,/static/pokemon_forms/0143_01_Snorlax.png
144,144000,144,0,,,1,90,85,100,95,125,85,580,14,2,46,,81,17,554,261,3,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0144_00_Articuno.png
10169,144001,144,1,Galarian,가라르의 모습,1,90,85,85,125,100,95,580,13,2,172,,,17,509,290,3,0,0,0,3,0,0,0,0,0,1,/static/pokemon_forms/0144_01_Articuno.png
145,145000,145,0,,,1,90,90,85,125,90,100,580,12,2,46,,9,16,526,261,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0145_00_Zapdos.png
10170,145001,145,1,Galarian,가라르의 모습,1,90,125,90,85,90,100,580,1,2,128,,,16,582,290,3,0,3,0,0,0,0,0,0,0,1,/static/pokemon_forms/0145_01_Zapdos.png
146,146000,146,0,,,1,90,100,90,125,85,90,580,9,2,46,,49,20,600,261,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0146_00_Moltres.png
10171,146001,146,1,Galarian,가라르의 모습,1,90,85,90,100,125,90,580,16,2,201,,,20,660,290,3,0,0,0,0,3,0,0,0,0,1,/static/pokemon_forms/0146_01_Moltres.png
147,147000,147,0,,,1,41,64,45,50,50,50,300,15,,61,,63,18,33,60,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0147_00_Dratini.png
148,148000,148,0,,,1,61,84,65,70,70,70,420,15,,61,,63,40,165,147,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0148_00_Dragonair.png
149,149000,149,0,,,1,91,134,95,100,100,80,600,15,2,39,,136,22,2100,270,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0149_00_Dragonite.png
10281,149001,149,1,Mega,메가진화,0,91,124,115,145,125,100,700,15,2,,,,22,2900,270,45,0,3,0,0,0,0,1,1,0,0,/static/pokemon_forms/0149_01_Dragonite.png
150,150000,150,0,,,1,106,110,90,154,90,130,680,13,,46,,127,20,1220,306,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0150_00_Mewtwo.png
10043,150001,150,1,Mega X,메가진화 X,0,106,190,100,154,100,130,780,13,1,80,,,23,1270,351,3,0,0,0,3,0,0,1,1,0,0,/static/pokemon_forms/0150_01_Mewtwo.png
10044,150002,150,2,Mega Y,메가진화 Y,0,106,150,70,194,120,140,780,13,,15,,,15,330,351,3,0,0,0,3,0,0,1,1,0,0,/static/pokemon_forms/0150_02_Mewtwo.png
151,151000,151,0,,,1,100,100,100,100,100,100,600,13,,28,,,4,40,270,45,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0151_00_Mew.png
152,152000,152,0,,,1,45,49,65,49,65,45,318,11,,65,,102,9,64,64,45,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0152_00_Chikorita.png
153,153000,153,0,,,1,60,62,80,63,80,60,405,11,,65,,102,12,158,142,45,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0153_00_Bayleef.png
154,154000,154,0,,,1,80,82,100,83,100,80,525,11,,65,,102,18,1005,236,45,0,0,1,0,2,0,0,0,,,/static/pokemon_forms/0154_00_Meganium.png
10282,154001,154,1,Mega,메가진화,0,80,92,115,143,115,80,625,11,17,,,,24,2010,236,45,0,0,1,0,2,0,1,1,0,0,/static/pokemon_forms/0154_01_Meganium.png
155,155000,155,0,,,1,39,52,43,60,50,65,309,9,,66,,18,5,79,62,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0155_00_Cyndaquil.png
156,156000,156,0,,,1,58,64,58,80,65,80,405,9,,66,,18,9,190,142,45,0,0,0,1,0,1,0,0,,,/static/pokemon_forms/0156_00_Quilava.png
157,157000,157,0,,,1,78,84,78,109,85,100,534,9,,66,,18,17,795,240,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0157_00_Typhlosion.png
10233,157001,157,1,Hisuian,히스이의 모습,1,73,84,78,119,85,95,534,9,7,66,,119,16,698,240,45,0,0,0,3,0,0,0,0,0,1,/static/pokemon_forms/0157_01_Typhlosion.png
158,158000,158,0,,,1,50,65,64,44,48,43,314,10,,67,,125,6,95,63,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0158_00_Totodile.png
159,159000,159,0,,,1,65,80,80,59,63,58,405,10,,67,,125,11,250,142,45,0,1,1,0,0,0,0,0,,,/static/pokemon_forms/0159_00_Croconaw.png
160,160000,160,0,,,1,85,105,100,79,83,78,530,10,,67,,125,23,888,239,45,0,2,1,0,0,0,0,0,,,/static/pokemon_forms/0160_00_Feraligatr.png
10283,160001,160,1,Mega,메가진화,0,85,160,125,89,93,78,630,10,15,,,,23,1088,239,45,0,2,1,0,0,0,1,1,0,0,/static/pokemon_forms/0160_01_Feraligatr.png
161,161000,161,0,,,1,35,46,34,35,45,20,215,0,,50,51,119,8,60,43,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0161_00_Sentret.png
162,162000,162,0,,,1,85,76,64,45,55,90,415,0,,50,51,119,18,325,145,90,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0162_00_Furret.png
163,163000,163,0,,,1,60,30,30,36,56,50,262,0,2,15,51,110,7,212,52,255,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0163_00_Hoothoot.png
164,164000,164,0,,,1,100,50,50,86,96,70,452,0,2,15,51,110,16,408,158,90,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0164_00_Noctowl.png
165,165000,165,0,,,1,40,20,30,40,80,55,265,6,2,68,48,155,10,108,53,255,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0165_00_Ledyba.png
166,166000,166,0,,,1,55,35,50,55,110,85,390,6,2,68,48,89,14,356,137,90,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0166_00_Ledian.png
167,167000,167,0,,,1,40,60,40,40,40,30,250,6,3,68,15,97,5,85,50,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0167_00_Spinarak.png
168,168000,168,0,,,1,70,90,70,60,70,40,400,6,3,68,15,97,11,335,140,90,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0168_00_Ariados.png
169,169000,169,0,,,1,85,90,80,70,80,130,535,3,2,39,,151,18,750,241,90,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0169_00_Crobat.png
170,170000,170,0,,,1,75,38,38,56,56,67,330,10,12,10,35,11,5,120,66,190,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0170_00_Chinchou.png
171,171000,171,0,,,1,125,58,58,76,76,67,460,10,12,10,35,11,12,225,161,75,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0171_00_Lanturn.png
172,172000,172,0,,,1,20,40,15,35,35,60,205,12,,9,,31,3,20,41,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0172_00_Pichu.png
173,173000,173,0,,,1,50,25,28,45,55,15,218,17,,56,98,132,3,30,44,150,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0173_00_Cleffa.png
174,174000,174,0,,,1,90,30,15,40,20,15,210,0,17,56,,132,3,10,42,170,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0174_00_Igglybuff.png
175,175000,175,0,,,1,35,20,65,40,65,20,245,17,,55,32,105,3,15,49,190,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0175_00_Togepi.png
176,176000,176,0,,,1,55,40,85,80,105,40,405,17,2,55,32,105,6,32,142,75,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0176_00_Togetic.png
177,177000,177,0,,,1,40,50,45,70,45,70,320,13,2,28,48,156,2,20,64,190,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0177_00_Natu.png
178,178000,178,0,,,1,65,75,70,95,70,95,470,13,2,28,48,156,15,150,165,75,0,0,0,1,0,1,0,0,,,/static/pokemon_forms/0178_00_Xatu.png
179,179000,179,0,,,1,55,40,40,65,45,35,280,12,,9,,57,6,78,56,235,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0179_00_Mareep.png
180,180000,180,0,,,1,70,55,55,80,60,45,365,12,,9,,57,8,133,128,120,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0180_00_Flaaffy.png
181,181000,181,0,,,1,90,75,85,115,90,55,510,12,,9,,57,14,615,230,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0181_00_Ampharos.png
10045,181001,181,1,Mega,메가진화,0,90,95,105,165,110,45,610,12,15,104,,,14,615,275,45,0,0,0,3,0,0,1,1,0,0,/static/pokemon_forms/0181_01_Ampharos.png
182,182000,182,0,,,1,75,80,95,90,100,50,490,11,,34,,131,4,58,221,45,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0182_00_Bellossom.png
183,183000,183,0,,,1,70,20,50,20,50,40,250,10,17,47,37,157,4,85,88,190,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0183_00_Marill.png
184,184000,184,0,,,1,100,50,80,60,80,50,420,10,17,47,37,157,8,285,189,75,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0184_00_Azumarill.png
185,185000,185,0,,,1,70,100,115,30,65,30,410,5,,5,69,155,12,380,144,65,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0185_00_Sudowoodo.png
186,186000,186,0,,,1,90,75,75,90,100,70,500,10,,11,6,2,11,339,225,45,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0186_00_Politoed.png
187,187000,187,0,,,1,35,35,40,35,55,50,250,11,2,34,102,151,4,5,50,255,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0187_00_Hoppip.png
188,188000,188,0,,,1,55,45,50,45,65,80,340,11,2,34,102,151,6,10,119,120,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0188_00_Skiploom.png
189,189000,189,0,,,1,75,55,70,55,95,110,460,11,2,34,102,151,8,30,207,45,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0189_00_Jumpluff.png
190,190000,190,0,,,1,55,70,55,40,55,85,360,0,,50,53,92,8,115,72,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0190_00_Aipom.png
191,191000,191,0,,,1,30,30,30,30,30,30,180,11,,34,94,48,3,18,36,235,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0191_00_Sunkern.png
192,192000,192,0,,,1,75,75,55,105,85,30,425,11,,34,94,48,8,85,149,120,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0192_00_Sunflora.png
193,193000,193,0,,,1,65,65,45,75,45,95,390,6,2,3,14,119,12,380,78,75,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0193_00_Yanma.png
194,194000,194,0,,,1,55,45,45,25,25,15,210,10,4,6,11,109,4,85,42,255,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0194_00_Wooper.png
10253,194001,194,1,Paldean,팔데아의 모습,1,55,45,45,25,25,15,210,3,4,38,11,109,4,110,42,255,1,0,0,0,0,0,0,0,0,1,/static/pokemon_forms/0194_01_Wooper.png
195,195000,195,0,,,1,95,85,85,65,65,35,430,10,4,6,11,109,14,750,151,90,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0195_00_Quagsire.png
196,196000,196,0,,,1,65,65,60,130,95,110,525,13,,28,,156,9,265,184,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0196_00_Espeon.png
197,197000,197,0,,,1,95,65,110,60,130,65,525,16,,28,,39,10,270,184,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0197_00_Umbreon.png
198,198000,198,0,,,1,60,85,42,85,42,91,405,16,2,15,105,158,5,21,81,30,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0198_00_Murkrow.png
199,199000,199,0,,,1,95,75,80,100,110,30,490,10,13,12,20,144,20,795,172,70,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0199_00_Slowking.png
10172,199001,199,1,Galarian,가라르의 모습,1,95,65,80,110,110,30,490,3,13,261,20,144,18,795,172,70,0,0,0,0,2,0,0,0,0,1,/static/pokemon_forms/0199_01_Slowking.png
200,200000,200,0,,,1,60,60,60,85,85,85,435,7,,26,,,7,10,87,45,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0200_00_Misdreavus.png
201,201000,201,0,,,1,48,72,48,72,48,48,336,13,,26,,,5,50,118,225,0,1,0,1,0,0,0,0,,,/static/pokemon_forms/0201_05_Unown.png
202,202000,202,0,,,1,190,33,58,33,58,33,405,13,,23,,140,13,285,142,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0202_00_Wobbuffet.png
203,203000,203,0,,,1,70,80,65,90,65,85,455,0,13,39,48,157,15,415,159,60,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0203_00_Girafarig.png
204,204000,204,0,,,1,50,65,90,35,35,15,290,6,,5,,142,6,72,58,190,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0204_00_Pineco.png
205,205000,205,0,,,1,75,90,140,60,60,40,465,6,8,5,,142,12,1258,163,75,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0205_00_Forretress.png
206,206000,206,0,,,1,100,70,70,65,65,45,415,0,,32,50,155,15,140,145,190,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0206_00_Dunsparce.png
207,207000,207,0,,,1,65,75,105,35,65,85,430,4,2,52,8,17,11,648,86,60,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0207_00_Gligar.png
208,208000,208,0,,,1,75,85,200,55,65,30,510,8,4,69,5,125,92,4000,179,25,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0208_00_Steelix.png
10072,208001,208,1,Mega,메가진화,0,75,125,230,55,95,30,610,8,4,159,,,105,7400,214,25,0,0,2,0,0,0,1,1,0,0,/static/pokemon_forms/0208_01_Steelix.png
209,209000,209,0,,,1,60,80,50,40,40,30,300,17,,22,50,155,6,78,60,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0209_00_Snubbull.png
210,210000,210,0,,,1,90,120,75,60,60,45,450,17,,22,95,155,14,487,158,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0210_00_Granbull.png
